Genre,Energy, Song Name
Underground Rap,0.48,I Think I'm Ian Read
Underground Rap,0.74,I Think I'm OKAY (with YUNGBLUD & Travis Barker)
Underground Rap,0.33,I Think It's Time That I Emerge
Underground Rap,0.97,I Throw A Fit
Underground Rap,0.45,I Used to Love H.E.R.
Underground Rap,0.39,I Wanna Be Romanticized
Underground Rap,0.87,I Wanna Bitch Like Dillion Harper
Underground Rap,0.47,I Wanna Smoke
Underground Rap,0.64,I Want It
Underground Rap,0.82,I Want To Believe
Underground Rap,0.75,I WANT TX SEE YXU BLEED
Underground Rap,0.51,I Was Trappin
Underground Rap,0.78,I Will Celebrate For Stepping On Broken Glass And Slipping On Stomach Soaked Floors
Underground Rap,0.77,I Will One Day Learn To Fly Into The Stars
Underground Rap,0.74,I Wish - Radio Edit
Underground Rap,0.75,I Wonder
Underground Rap,0.68,I. The Worst Guys
Underground Rap,0.68,I'll Be Fine
Underground Rap,0.38,I'll Pay For It (If I Want It)
Underground Rap,0.47,I'm a Captain Not a Lover
Underground Rap,0.46,I'm a Feminist
Underground Rap,0.74,I'm a Murderer
Underground Rap,0.86,I'm A Star
Underground Rap,0.79,I'm Alive
Underground Rap,0.81,I'M DA SH*T
Underground Rap,0.62,I'm Depressed
Underground Rap,0.70,I'm Different
Underground Rap,0.86,I'm Done.
Underground Rap,0.86,I'm Done.
Underground Rap,0.65,I'm Doper
Underground Rap,0.75,I'm drunk and I miss you
Underground Rap,0.85,I'm Feeling Shit
Underground Rap,0.74,I'm Fine
Underground Rap,0.88,I'm GoD
Underground Rap,0.74,I'm Gone
Underground Rap,0.90,I'm Gone
Underground Rap,0.41,I'm Good
Underground Rap,0.75,I'm Good, Pt. 5
Underground Rap,0.83,I'm Him (feat. Denzel Curry)
Underground Rap,0.15,I'm in Real Big Trouble
Underground Rap,0.26,I'm inlove but...
Underground Rap,0.61,I'm Not Racist
Underground Rap,0.78,I'm Okay
Underground Rap,0.81,I'm On One
Underground Rap,0.54,I'm So Cold
Underground Rap,0.58,I'm Sorry
Underground Rap,0.67,I'm Still
Underground Rap,0.48,I'm That Nigga (feat. Lil Gnar)
Underground Rap,0.77,I'm That Type Of Nigga
Underground Rap,0.87,I'm The King
Underground Rap,0.36,I'm Tryna Fuck
Underground Rap,0.85,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy)
Underground Rap,0.93,I've Seen Satan, He Has Dreadlocks
Underground Rap,0.53,I2I
Underground Rap,0.72,IAmCertainlyNotWorthYourTime (ЯОпределенноНеЗаслуживаюТвоегоВремени)
Underground Rap,0.45,IAmTheOneHidingUnderYourBed
Underground Rap,0.62,Ice Age
Underground Rap,0.69,Ice Cream
Underground Rap,0.90,Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna)
Underground Rap,0.80,Iced Out Audemars (feat. Lil Wayne) - Remix
Underground Rap,0.36,Icey
Underground Rap,0.70,Icky Vicky
Underground Rap,0.66,IDGAF
Underground Rap,0.98,IDK
Underground Rap,0.45,IDK
Underground Rap,0.66,Idk How to Kill Myself
Underground Rap,0.49,IDK What Love Is
Underground Rap,0.52,Idontflinch
Underground Rap,0.56,If I Ruled the World (Imagine That) (feat. Lauryn Hill)
Underground Rap,0.87,If I Tell You
Underground Rap,0.62,If I'm Lyin, I'm Flyin
Underground Rap,0.81,If You Got Love
Underground Rap,0.79,If You Were To Get What You Deserve, You Would Know What The Bottom Of A Tire Tastes Like
Underground Rap,0.68,IKnowI'mNotAHero
Underground Rap,0.61,Ill Mind of Hopsin 4
Underground Rap,0.71,Ill Mind of Hopsin 5
Underground Rap,0.79,Ill Mind of Hopsin 7
Underground Rap,0.69,Ill Street Blues
Underground Rap,0.39,im so sick of this
Underground Rap,0.26,Ima Ball Hard on 'em'
Underground Rap,0.59,Ima Blast Yo Parents with Laser Beams Bitch
Underground Rap,0.67,Ima Pervert
Underground Rap,0.87,Immortal
Underground Rap,0.43,Immortal
Underground Rap,0.32,Impatient Freestyle
Underground Rap,0.64,IMVU
Underground Rap,0.32,In It
Underground Rap,0.67,In My Bag
Underground Rap,0.68,In My Bones
Underground Rap,0.90,In My Element
Underground Rap,0.83,In My Feelings
Underground Rap,0.65,In My Room
Underground Rap,0.69,in my storm
Underground Rap,0.60,In Order To Cast A Shadow You Must First Light A Fire
Underground Rap,0.51,IN THE BEGINNING
Underground Rap,0.87,In the Coldness of a Dream
Underground Rap,0.52,In the Flesh
Underground Rap,0.75,In the Life
Underground Rap,0.52,In This Bitch
Underground Rap,0.81,Incarcerated Scarfaces
Underground Rap,0.49,Incase They Ain't Know
Underground Rap,0.65,Incredible (feat. ZillaKami and $NOT)
Underground Rap,0.42,Independenstry over the Industry
Underground Rap,0.49,Indica
Underground Rap,0.72,Indica Badu
Underground Rap,0.65,INDIE MUSIC GIRL
Underground Rap,0.72,INDIRECTSAREPOPULARITY
Underground Rap,0.77,Individuality Was So Last Year ($UICIDEBOY$ X TRAVIS BARKER)
Underground Rap,0.84,INFERIOR
Underground Rap,0.76,Infested
Underground Rap,0.82,Infiltrate
Underground Rap,0.58,infinity (888) - feat. Joey Bada$$
Underground Rap,0.62,Inner City Blues
Underground Rap,0.68,Inner Peace
Underground Rap,0.76,Innermission
Underground Rap,0.61,Insane in the Brain
Underground Rap,0.57,Insecure
Underground Rap,0.35,INSIDE
Underground Rap,0.56,Inside
Underground Rap,0.99,Insomnia
Underground Rap,0.86,Intergalactic - Remastered
Underground Rap,0.73,Interior Crocodile Alligator
Underground Rap,0.78,Interlude (Moorfeeus & Neoo)
Underground Rap,0.60,Intern
Underground Rap,0.33,InTheEndItsNotUpToMe
Underground Rap,0.79,Into Your Arms (feat. Ava Max)
Underground Rap,0.44,Intoxicated
Underground Rap,0.69,INTRO
Underground Rap,0.51,Intro
Underground Rap,0.50,Intro (feat. 1takejay)
Underground Rap,0.71,Intro/It's Dark And Hell Is Hot
Underground Rap,0.75,INTROVERSION 2.0
Underground Rap,0.80,Invade
Underground Rap,0.66,INVENTED IT
Underground Rap,0.66,INVENTED IT
Underground Rap,0.77,Invincible
Underground Rap,0.40,Invisible Klip
Underground Rap,0.87,Invisible Walls
Underground Rap,0.59,Inxanity
Underground Rap,0.59,ION (feat. Smokepurpp)
Underground Rap,0.59,Ion Know Nothing (feat. Ohgeesy)
Underground Rap,0.58,Iron Veil
Underground Rap,0.86,Irregular
Underground Rap,0.84,Isis
Underground Rap,0.96,ISIS TYPE BEAT
Underground Rap,0.45,Isolation
Underground Rap,0.65,iSpy
Underground Rap,0.72,iSpy (feat. Kodak Black)
Underground Rap,0.60,It Ain't Easy, It Ain't Easy (feat. Nyck Caution, Kirk Knight, CJ Fly & AKTHESAVIOR)
Underground Rap,0.59,It Ain't Safe
Underground Rap,0.68,It Ain't Shit
Underground Rap,0.74,IT G MA REMIX (feat. A$AP Ferg, Father, Dumbfoundead, Waka Flocka Flame)
Underground Rap,0.30,It Takes Time
Underground Rap,0.78,It Was A Good Day
Underground Rap,0.74,It Was A Good Day
Underground Rap,0.74,It Was Me
Underground Rap,0.62,It Wasn't Me
Underground Rap,0.89,It's a Bird! It's a Plane!
Underground Rap,0.50,It's A Vibe
Underground Rap,0.53,It's About A 6 Hour Drive
Underground Rap,0.55,It's Been A Long Time
Underground Rap,0.64,It's Complicated
Underground Rap,0.58,It's Hard To Win When You Always Lose
Underground Rap,0.59,It's Hard To Win When You Always Lose
Underground Rap,0.63,It's OK
Underground Rap,0.64,It's Over
Underground Rap,0.72,It's Tricky
Underground Rap,0.39,It's Up Freestyle
Underground Rap,0.77,It's Us
Underground Rap,0.83,It's Whatever
Underground Rap,0.62,It's Whatever (feat. Future)
Underground Rap,0.48,It'sAWonderfulLife
Underground Rap,0.64,Itchin' for a Lick
Underground Rap,0.52,jack money bean
Underground Rap,0.64,Jackass
Underground Rap,0.68,JAFAR - Radio Edit
Underground Rap,0.49,Jamba (feat. Hodgy)
Underground Rap,0.14,Jamie's Sin
Underground Rap,0.68,JAPAN
Underground Rap,0.63,Jason Statham, Pt. 2
Underground Rap,0.68,Jaw Talking 1995 (Prod.Genshin)
Underground Rap,0.61,Jazz
Underground Rap,0.77,Jazzy
Underground Rap,0.65,Jeeps, Lex Coups, Bimaz & Benz
Underground Rap,0.72,Jeffer Drive
Underground Rap,0.71,Jerk
Underground Rap,0.45,Jesus Is The One (I Got Depression)
Underground Rap,0.71,Jesus Wept
Underground Rap,0.80,Jet Lag
Underground Rap,0.84,Jet Lagged
Underground Rap,0.88,Jettski Grizzley (feat. Lil Pump)
Underground Rap,0.50,Jiggy
Underground Rap,0.98,Jim Dean
Underground Rap,0.72,JLO (feat. Lil Tecca)
Underground Rap,0.67,JOAN OF ARC
Underground Rap,0.67,Joan of Arc
Underground Rap,0.63,Job Done
Underground Rap,0.39,Jocelyn Flores
Underground Rap,0.59,Joe Jackson
Underground Rap,0.47,John Dee
Underground Rap,0.38,John Wayne Gacy
Underground Rap,0.88,Johnny Cash
Underground Rap,0.70,JOKER
Underground Rap,0.87,JonathanTaylorThomas
Underground Rap,0.87,JonathanTaylorThomas
Underground Rap,0.72,Jordan Belfort
Underground Rap,0.50,JU$T (feat. Pharrell Williams & Zack de la Rocha)
Underground Rap,0.75,Judas (with JID & Ari Lennox feat. Chance The Rapper, Buddy & Masego)
Underground Rap,0.62,JUDGEMENT NIGHT
Underground Rap,0.62,Juice
Underground Rap,0.75,Juice Wrld Freestyles to Codeine Crazy
Underground Rap,0.63,Juiced Up
Underground Rap,0.82,Juicy - 2005 Remaster
Underground Rap,0.76,Jump (feat. Gizzle)
Underground Rap,0.33,Jump Off
Underground Rap,0.55,Jumpman
Underground Rap,0.77,Jumpshot (feat. Bexey & E Meta)
Underground Rap,0.52,Jungle
Underground Rap,0.56,Jungle
Underground Rap,0.44,Jungle Boys
Underground Rap,0.72,Jungle Klipped (feat. ZillaKami)
Underground Rap,0.47,Junkyard
Underground Rap,0.57,jurassic
Underground Rap,0.54,Just How It Is
Underground Rap,0.54,Just How It Is
Underground Rap,0.27,Just Know
Underground Rap,0.27,Just Like U
Underground Rap,0.40,JUST SAYING
Underground Rap,0.93,just shut the f*** up for once, please... holy s***
Underground Rap,0.42,Just Tryna
Underground Rap,0.48,Juveniles (feat. YBN Nahmir)
Underground Rap,0.52,Juveniles (feat. YBN Nahmir)
Underground Rap,0.93,K.a.a.n. the Conqueror
Underground Rap,0.89,Kaancepts 2
Underground Rap,0.61,Kacey Talk
Underground Rap,0.81,Kali Yuga
Underground Rap,0.68,Kamehameha - Kamikaze Remix
Underground Rap,0.67,kamikaze
Underground Rap,0.65,Kast Out (feat. Sorta Human, Mr Sisco, Lil Woofy Woof, Wavy Jone$ & Dj Killa C)
Underground Rap,0.89,Keanu Reeves
Underground Rap,0.63,Keep Count
Underground Rap,0.56,Keep it 100
Underground Rap,0.82,Keep It Moving
Underground Rap,0.68,Keep It Real... Represent '96
Underground Rap,0.72,Keep My Coo
Underground Rap,0.46,Keep On
Underground Rap,0.84,Keep on Driving
Underground Rap,0.68,Keep Ya Ear to the Streets
Underground Rap,0.73,Keep Ya Head Up
Underground Rap,0.41,KeepTellingYourselfThat
Underground Rap,0.86,KEKE
Underground Rap,0.52,Kelly K
Underground Rap,0.91,KenPark - SosMula Solo
Underground Rap,0.35,Kerosene
Underground Rap,0.59,Kicked Back
Underground Rap,0.78,Kid Cudi (Remix)
Underground Rap,0.69,Kid Soulja
Underground Rap,0.93,Kids
Underground Rap,0.55,Kidulthood
Underground Rap,0.62,Kill Bill
Underground Rap,0.80,Kill Bill
Underground Rap,0.57,Kill Everybody
Underground Rap,0.58,Kill Kill
Underground Rap,0.59,KILL ME BITCH
Underground Rap,0.59,KILL ME BITCH
Underground Rap,0.58,kill myself
Underground Rap,0.75,Kill Streak
Underground Rap,0.32,Kill Tek Piece (feat. Lil Mosey)
Underground Rap,0.76,Kill the Rich
Underground Rap,0.78,KILL THEM ALL
Underground Rap,0.64,Kill Us All (feat. Denzel Curry)
Underground Rap,0.71,Kill Yourself
Underground Rap,0.68,Kill Yourself (Part III)
Underground Rap,0.68,Kill Yourself (Part III)
Underground Rap,0.68,Killa
Underground Rap,0.53,Killa Thrilla
Underground Rap,0.71,Killamonjaro
Underground Rap,0.95,KILLER
Underground Rap,0.81,Killer Butterfly
Underground Rap,0.77,Killers
Underground Rap,0.73,Killin' on Demand
Underground Rap,0.71,killin’ time
Underground Rap,0.73,Killing (feat. Terror Reid)
Underground Rap,0.74,Killing 2 Birds With 22 Stones ($UICIDEBOY$ X TRAVIS BARKER)
Underground Rap,0.93,Killing Spree
Underground Rap,0.40,Killmonger
Underground Rap,0.57,Killshit
Underground Rap,0.65,Killshot
Underground Rap,0.80,Kilos (feat. Aitch)
Underground Rap,0.70,KING
Underground Rap,0.65,King Cobra (Drippin')
Underground Rap,0.80,king of the pumpkin patch
Underground Rap,0.61,king shit
Underground Rap,0.91,King To A God
Underground Rap,0.58,King Tulip
Underground Rap,0.85,King, Scar.
Underground Rap,0.50,Kingdom Hearts (Mia Khalifa)
Underground Rap,0.83,Kingdom Hearts Freestyle
Underground Rap,0.83,Kismet
Underground Rap,0.77,Kiss
Underground Rap,0.54,KKK
Underground Rap,0.81,Klebold
Underground Rap,0.75,Knife In Your Spine - Satanic Wordplay
Underground Rap,0.75,Knoccers
Underground Rap,0.55,Knock It Off
Underground Rap,0.57,Knock Knock
Underground Rap,0.86,Knock Knock
Underground Rap,0.86,Knockout
Underground Rap,0.86,Knotty Head
Underground Rap,0.53,Know Wassup
Underground Rap,0.73,Know What's Happenin
Underground Rap,0.65,Knuckle Up
Underground Rap,0.87,Kobe Bryant
Underground Rap,0.78,KOD
Underground Rap,0.71,Kold World
Underground Rap,0.56,Kratos
Underground Rap,0.59,Krewe du Vieux (Comedy & Tragedy)
Underground Rap,0.61,Krispy Kreme
Underground Rap,0.53,Kronol
Underground Rap,0.78,Krylon
Underground Rap,0.72,Kryptic Styles
Underground Rap,0.94,Kublai Khan
Underground Rap,0.61,Kung Fu
Underground Rap,0.62,Kybalion
Underground Rap,0.72,Kyoto
Underground Rap,0.69,L.A. Vibe
Underground Rap,0.68,L.A.D.F.
Underground Rap,0.55,L.Y.B.B. (Resolution)
Underground Rap,0.25,L$D
Underground Rap,0.65,La Croix
Underground Rap,0.43,LA Flocker / Rackae
Underground Rap,0.57,LA LA
Underground Rap,0.47,La La Land (feat. YG)
Underground Rap,0.47,La La Land (feat. YG)
Underground Rap,0.63,LA Life
Underground Rap,0.79,La saga
Underground Rap,0.82,Lab Experiment!
Underground Rap,0.59,Labor
Underground Rap,0.58,Labyrinth
Underground Rap,0.67,Lacombe
Underground Rap,0.66,Lacquer
Underground Rap,0.69,Ladies, Ladies, Ladies (with JID feat. T.I.)
Underground Rap,0.83,Lamar Avenue
Underground Rap,0.85,Lamar Avenue
Underground Rap,0.69,Lamborghini Getaway
Underground Rap,0.31,Lame
Underground Rap,0.43,LAND OF THE FREAKS
Underground Rap,0.67,Lane Switching
Underground Rap,0.60,Language
Underground Rap,0.44,Lap Dance in a Chevy
Underground Rap,0.45,Laps
Underground Rap,0.92,Last Claim
Underground Rap,0.75,Last Days Reloaded
Underground Rap,0.71,Last Memory
Underground Rap,0.57,Last Night in LA
Underground Rap,0.49,Last Night!
Underground Rap,0.75,Last Time That I Checc'd (feat. YG)
Underground Rap,0.57,Late Night
Underground Rap,0.57,late nite
Underground Rap,0.51,Lately I
Underground Rap,0.52,Laugh Now Cry Later (feat. Lil Durk)
Underground Rap,0.65,Lava (feat. Zombie Juice)
Underground Rap,0.53,Lavagirl
Underground Rap,0.69,Lavender Lust
Underground Rap,0.22,LavenderScrub
Underground Rap,0.64,LavenderSkies
Underground Rap,0.51,Lavish
Underground Rap,0.66,Lawsuits 4
Underground Rap,0.85,Lay It Down
Underground Rap,0.73,Lay_Up.m4a
Underground Rap,0.66,LayYourAssDown
Underground Rap,0.92,Lazaretto
Underground Rap,0.61,Le Le Smizzle
Underground Rap,0.79,Lead by Devilish
Underground Rap,0.65,Lead Sled
Underground Rap,0.54,LEAD THE RACE (UNDEFEATED)
Underground Rap,0.67,Lean
Underground Rap,0.65,Lean Wit Me
Underground Rap,0.61,Lean With the Sprite
Underground Rap,0.49,Leanin'
Underground Rap,0.91,Learn Truth
Underground Rap,0.56,Leave Me
Underground Rap,0.49,Leave Me Alone
Underground Rap,0.74,Leave Me Alone
Underground Rap,0.58,Leave Me Alone
Underground Rap,0.74,Leave Me Alone
Underground Rap,0.30,Leave Your Things Behind
Underground Rap,0.47,Leave Your Things Behind II
Underground Rap,0.81,Leaving the Past
Underground Rap,0.66,LED
Underground Rap,0.62,Leedle Leedle Lee
Underground Rap,0.84,LEFT 4 DEAD
Underground Rap,0.63,Left Hand (feat. The Underachievers, Kirk Knight, Nyck Caution & CJ Fly)
Underground Rap,0.68,Left, Right
Underground Rap,0.80,Legends
Underground Rap,0.87,Legends (feat. Benny The Butcher)
Underground Rap,0.96,Leglock
Underground Rap,0.54,Lemme See
Underground Rap,0.89,Lemon Slime
Underground Rap,0.39,Lemonade
Underground Rap,0.66,Lemonade
Underground Rap,0.66,Lemonade (feat. Gunna, Don Toliver & NAV)
Underground Rap,0.84,Lemonade (with Denzel Curry)
Underground Rap,0.43,Leprosy
Underground Rap,0.46,Lesley
Underground Rap,0.69,Let 'Em Burn
Underground Rap,0.80,Let Em Have It (feat. DaBoii, Yhung T.O., Slimmy B & Shoreline Mafia)
Underground Rap,0.54,Let Her Go
Underground Rap,0.68,Let Her Go - Original
Underground Rap,0.75,Let It Eat (feat. Ugly God)
Underground Rap,0.82,Let It Fly (feat. Travis Scott)
Underground Rap,0.49,Let It Play
Underground Rap,0.83,LET ME DIE
Underground Rap,0.75,Let Me Know (feat. Ohgeesy)
Underground Rap,0.79,Let Me Know (feat. Tori Solkowski)
Underground Rap,0.54,Let Me Know (I Wonder Why Freestyle)
Underground Rap,0.73,Let My People Go
Underground Rap,0.72,Let Up
Underground Rap,0.72,Let You Down
Underground Rap,0.44,Let's Do It (feat. Trill Sammy, Ugly God & Famous Dex)
Underground Rap,0.91,Let's Go
Underground Rap,0.74,Let's Try It Out
Underground Rap,0.92,lethal inject
Underground Rap,0.48,Lethal Presence
Underground Rap,0.47,Lettuce
Underground Rap,0.95,Levitibus
Underground Rap,0.52,Liar
Underground Rap,0.36,Licc Hoe$
Underground Rap,0.68,Lick the Sweat off My Nuts
Underground Rap,0.35,Licked Up
Underground Rap,0.57,Lie on Me
Underground Rap,0.63,Lies (feat. Lil Skies)
Underground Rap,0.50,Lies (feat. Ty Dolla $ign & YG)
Underground Rap,0.50,LIFE
Underground Rap,0.51,Life
Underground Rap,0.54,Life Goes On
Underground Rap,0.64,Life is Beautiful
Underground Rap,0.64,Life is Beautiful
Underground Rap,0.41,Life Is Short
Underground Rap,0.56,life? ... lol
Underground Rap,0.45,Life's A Mess (feat. Halsey)
Underground Rap,0.40,Life's a Trip
Underground Rap,0.32,LifeAsAMelody
Underground Rap,0.67,Lifestyle
Underground Rap,0.60,Light from the Car
Underground Rap,0.52,Light It Up
Underground Rap,0.51,Light Work Freestyle
Underground Rap,0.55,Lights
Underground Rap,0.67,Lights Out
Underground Rap,0.58,LIGHTSKIN SH*T (feat. Future & jetsonmade)
Underground Rap,0.61,Liife
Underground Rap,0.65,Like A Soccer Mom
Underground Rap,0.48,Like Dat
Underground Rap,0.74,Like He Me
Underground Rap,0.49,Like I Got It
Underground Rap,0.71,Like Me
Underground Rap,0.46,Like Me (feat. iann dior)
Underground Rap,0.64,Like Mike (feat. Jay Critch & A Boogie wit da Hoodie)
Underground Rap,0.98,Like The Angel
Underground Rap,0.78,Like This
Underground Rap,0.57,Like Us
Underground Rap,0.51,Like Us
Underground Rap,0.91,Like Woah
Underground Rap,0.81,LIKE/ME
Underground Rap,0.48,Lil Big Bro Shit (feat. Sleepy Hallow)
Underground Rap,0.33,Lil Bih
Underground Rap,0.57,lil bit
Underground Rap,0.36,lil jeep
Underground Rap,0.74,lil jeff hardy
Underground Rap,0.45,Lil Kennedy
Underground Rap,0.89,Lil Motorola
Underground Rap,0.65,Lil Scammer That Could (feat. Denzel Curry)
Underground Rap,0.65,Lil Top
Underground Rap,0.64,Lilly
Underground Rap,0.57,LilSkiesFuneral (feat. Lil Skies)
Underground Rap,0.86,Limp Wrist
Underground Rap,0.66,Lincoln Continental Memorial
Underground Rap,0.77,Line Em Up (feat. Busta Rhymes)
Underground Rap,0.73,Link Up
Underground Rap,0.66,Lion King On Ice
Underground Rap,0.63,Lionized
Underground Rap,0.74,Lions & Eagles (feat. Meek Mill)
Underground Rap,0.95,Lions In The Forest
Underground Rap,0.93,Lipstick
Underground Rap,0.68,Liquid Sunshine
Underground Rap,0.62,Liquid Swords
Underground Rap,0.68,Listen Close - Jazz Spastiks Remix
Underground Rap,0.66,Lit Like a Bic
Underground Rap,0.73,lit like candle
Underground Rap,0.57,Lite Brite
Underground Rap,0.89,Little Bitch
Underground Rap,0.80,Little Miller
Underground Rap,0.62,Live Forever
Underground Rap,0.65,Live from the Creek
Underground Rap,0.65,Live From The Villa
Underground Rap,0.53,Live or Die
Underground Rap,0.63,Live Television
Underground Rap,0.86,LIVELIFEGIVENONE
Underground Rap,0.77,Livin' Proof
Underground Rap,0.82,LIVING LEGEND
Underground Rap,0.66,Living Through A Screen (Everything Is A Lie)
Underground Rap,0.61,Lo-Fi (Kill 'Em All)
Underground Rap,0.83,LO(V/S)ER
Underground Rap,0.71,lo&behold
Underground Rap,0.40,Local Scammer
Underground Rap,0.79,Location
Underground Rap,0.42,Location on the Flyer
Underground Rap,0.61,Lock Arf
Underground Rap,0.50,Lock Out
Underground Rap,0.44,Lockdown
Underground Rap,0.54,Locked Up
Underground Rap,0.65,Lockjaw (feat. Kodak Black)
Underground Rap,0.77,LONDON TO 1800
Underground Rap,0.84,Lone Ranger
Underground Rap,0.46,Lonely
Underground Rap,0.81,Lonely
Underground Rap,0.59,Lonely Vibes
Underground Rap,0.67,Lonely World
Underground Rap,0.50,LONER
Underground Rap,0.52,Long Day
Underground Rap,0.63,Long Gone (Save Me From This Hell)
Underground Rap,0.82,Long Live A$AP
